Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
price and PC2,-1126.170816667076,2284.341633334152,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.price'
 'sd.xception_image_pc2']","[ 2.66570413e-02  7.68979529e-01 -1.42479346e+01 -2.17418143e+00
 -2.73861117e+00 -3.80350488e+00 -8.03641955e-02  2.15295533e-01
 -2.34155553e+01 -2.02315596e-02 -3.53079767e-01  4.63078787e-03
 -3.44405044e-01  2.43939363e+00  4.56128508e+00  4.35771755e+00
  0.00000000e+00]","[4.57671908e-01 1.04801516e+00 6.24560326e+01 1.04509400e+01
 1.27595474e+01 1.14785206e+01 1.40582240e+00 1.69187921e+00
 6.18953827e+01 1.06028744e+00 8.59627218e-01 4.77555173e-02
 1.06652081e+00 9.60579177e+00 1.00973099e+01 4.30483155e-02
 1.48347298e+01]",0.0004471915370146304,xception_image,images,14020608,2275.83967649585,8.501956838301794,0.014250284334747945,0.0016740644430424754,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
price and PC3,-1126.849790688285,2287.69958137657,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.price'
 'sd.xception_image_pc3']","[ -0.3856102    1.4689507  -35.75590164   0.58360704  -2.59576983
  -3.10342612   1.44733122   1.41681304 -65.94877497   1.43568548
   0.8697434   -0.08843623  -0.40145097   0.35101186  -4.8414213
   0.10408677 -15.97170001]","[4.43419020e-01 4.95283807e-01 2.08526146e+01 4.44355144e-01
 2.21293334e+00 4.62233430e+00 1.87849568e+00 8.92849446e-01
 6.10227318e+01 1.35336379e+00 6.12952412e-01 5.57899361e-02
 2.40524893e-01 4.01962564e-01 5.10862728e+00 5.65364088e-02
 1.04741552e+01]",0.0009280045616038501,xception_image,images,14020608,2275.83967649585,11.859904880720023,0.0026586084282293515,0.00031232231814625914,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
PC1 and PC2,-1126.170816667076,2284.341633334152,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.xception_image_pc1'
 'sd.xception_image_pc2']","[ 2.66570413e-02  7.68979529e-01 -1.42479346e+01 -2.17418143e+00
 -2.73861117e+00 -3.80350488e+00 -8.03641955e-02  2.15295533e-01
 -2.34155553e+01 -2.02315596e-02 -3.53079767e-01  4.63078787e-03
 -3.44405044e-01  2.43939363e+00  4.56128508e+00  4.35771755e+00
  0.00000000e+00]","[4.88427857e-01 1.21528098e+00 7.13126050e+01 1.20572549e+01
 1.47193992e+01 1.32366729e+01 1.44626189e+00 1.95423096e+00
 7.14074356e+01 1.05132194e+00 9.64874635e-01 4.74961408e-02
 1.24834699e+00 1.13966472e+01 1.15293130e+01 5.20914986e-01
 1.74828681e+01]",0.0004471915370146304,xception_image,images,14020608,2275.83967649585,8.501956838301794,0.014250284334747945,0.0016740644430424754,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
PC1 and PC3,-1126.987043991196,2287.974087982391,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.xception_image_pc1'
 'sd.xception_image_pc3']","[ 5.43961404e-01  5.77270805e+00 -3.49236208e+01 -3.12855398e-01
 -5.17841296e+00  2.54347288e+00  6.86299532e+00  5.20971990e+00
 -5.63268062e+01  5.81637419e+00  1.77465417e+00 -5.59658795e-02
 -1.34147051e+00 -4.41626098e+00 -9.03941954e+00 -7.22374987e+00
  2.11165852e+01]","[ 0.65653433  3.05444212 18.62161154  0.56443008  2.79299332  4.37143673
  4.08397442  2.94940514 43.5000933   3.45109941  1.06316543  0.0607978
  0.88611964  2.86023958  7.06826071  3.90752024 10.74185804]",0.001076311473069623,xception_image,images,14020608,2275.83967649585,12.134411486541012,0.0023176402529794036,0.0002722667876749712,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
PC2 and PC3,-1125.447945012388,2284.895890024777,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.xception_image_pc2'
 'sd.xception_image_pc3']","[-9.96732566e-02  1.14699026e+00 -2.62642070e+01 -1.33457295e+00
 -2.61517196e+00 -5.96826403e+00  6.01048811e-02  1.34880016e+00
 -7.32103554e+01  4.05609358e-01  4.53160993e-01 -6.16119403e-02
 -3.83453556e-01  1.51131233e+00  1.48629597e+00 -2.72490836e+00
 -1.34039816e+01]","[4.08876927e-01 3.57436543e-01 1.44652034e+01 1.57419727e+00
 2.15597950e+00 5.23362086e+00 1.69614600e+00 8.87522387e-01
 5.45264085e+01 1.07861906e+00 4.74980413e-01 4.75138968e-02
 2.25611184e-01 1.14742033e+00 4.73502945e+00 1.68512424e+00
 8.01375342e+00]",0.0002066467858736394,xception_image,images,14020608,2275.83967649585,9.056213528926946,0.01080110576479904,0.0012688692156338647,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
"price, PC1, and PC2",-1125.574850715311,2287.149701430622,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.price'
 'sd.xception_image_pc1' 'sd.xception_image_pc2']","[-1.75948709e-01  1.65276204e+00 -3.50734706e+00 -6.54608665e-03
 -8.51740119e-01  1.52997692e+00  2.42642279e+00  1.15742609e+00
  9.86715698e+00  1.72939762e+00  3.00171658e-01 -2.67939076e-02
 -4.53006081e-01 -6.10324064e-01 -2.49073645e+00  4.92414866e-02
 -1.83782015e+00 -6.88015120e-01]","[ 0.35949591  0.96339436  5.73460679  0.62039493  1.22394575  2.22662501
  1.76324257  1.05844707 15.66560506  1.40943705  0.46739305  0.04322619
  0.37467686  1.03621838  4.04906205  0.03380464  1.6122145   0.65373268]",0.0002365572163858765,xception_image,images,14020608,2275.83967649585,11.310024934771718,0.0034999294515642063,0.00041115723099881734,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
"price, PC1, and PC3",-1123.963876550689,2283.927753101378,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.price'
 'sd.xception_image_pc1' 'sd.xception_image_pc3']","[ 6.54921179e-01  1.07872584e+01 -1.78320050e+01 -2.57764789e-01
 -6.97465809e+00  1.54133093e+01  1.52982770e+01  9.30336941e+00
  4.62635596e+01  1.23952131e+01  2.39317110e+00 -5.26494370e-02
 -2.15995089e+00 -1.06355165e+01 -2.18322771e+01 -3.11201883e-02
 -1.59958842e+01 -1.10817320e+01]","[ 0.58314139  5.2092798  10.43045121  0.67253795  3.22481765  8.37599135
  7.42423001  4.67428166 35.41258738  6.16928857  1.26564218  0.06319477
  1.32451009  5.51990173 11.78189428  0.05738119  7.83464947  5.13063157]",4.291742310314486e-05,xception_image,images,14020608,2275.83967649585,8.088076605527931,0.017526551789988288,0.0020589467881154955,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
"price, PC2, and PC3",-1125.447945012388,2284.895890024777,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.price'
 'sd.xception_image_pc2' 'sd.xception_image_pc3']","[-9.96732566e-02  1.14699026e+00 -2.62642070e+01 -1.33457295e+00
 -2.61517196e+00 -5.96826403e+00  6.01048811e-02  1.34880016e+00
 -7.32103554e+01  4.05609358e-01  4.53160993e-01 -6.16119403e-02
 -3.83453556e-01  1.51131233e+00  1.48629597e+00 -2.72490836e+00
 -1.34039816e+01  0.00000000e+00]","[ 0.384385    0.41036843 10.0793902   1.37620771  1.77338059  2.43804935
  1.49772262  0.79849024 18.05818395  1.19282225  0.48982645  0.04795966
  0.20743849  1.14390723  4.78465307  0.05285817  1.78151453  0.41173553]",0.0002066467858736394,xception_image,images,14020608,2275.83967649585,9.056213528926946,0.01080110576479904,0.0012688692156338647,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
"PC1, PC2, and PC3",-1123.678358714107,2283.356717428213,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.xception_image_pc1'
 'sd.xception_image_pc2' 'sd.xception_image_pc3']","[  0.38245019   5.96377636 -19.11274426  -1.86778681  -5.02241322
   4.90300771   7.40559649   5.12819968  16.27725266   6.15009732
   0.33104284  -0.02747096  -1.61718985  -3.12834582  -5.0455516
   7.95867528   6.5112898   -1.73430957]","[ 0.46600244  2.82180828  9.86714136  1.03555627  2.20847852  4.27667871
  3.90393009  2.71021296 25.72316785  3.32276339  0.65061845  0.0524036
  0.96889009  2.53151438  6.07858856  3.88247152  2.99430137  1.30030401]",3.177067774003421e-05,xception_image,images,14020608,2275.83967649585,7.517040932362761,0.023318214953068968,0.0027393274134866292,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
"price, PC1, PC2, and PC3",-1119.911686130621,2277.823372261243,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price' 'xception_image_pc1'
 'xception_image_pc2' 'xception_image_pc3' 'sd.price'
 'sd.xception_image_pc1' 'sd.xception_image_pc2' 'sd.xception_image_pc3']","[ -0.91495443   5.23221632 -74.67119501  -5.29760866 -11.31038365
  -1.44946521   8.52507435   4.37077887 -25.88642227   7.74444515
   1.54784035  -0.23402781  -1.25782544   3.03393328 -14.83849648
   0.37888574   3.74708024 -10.2896681   14.17575027]","[ 0.63890449  1.92001054 28.68305303  2.41679265  4.55004809  4.49484762
  3.86415841  1.98470953 40.22256739  3.38656552  0.93401537  0.11266859
  0.57846686  1.85426238  9.80804249  0.15197097  1.58400723  4.06349669
  5.65953768]",6.22210377861464e-07,xception_image,images,14020608,2275.83967649585,1.9836957653928948,0.37089069489968923,0.0435707042752047,14020608,Grocery & Gourmet Food,Beverages,"Coffee, Tea & Cocoa",Tea,427.0,15.0,15.68187427520752,75.0,2787.0,6.0
plain logit,-1627.570947009752,3281.141894019503,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'product_id_6' 'product_id_7' 'product_id_8' 'price']","[ 6.84119504e-01 -1.68746765e-02  5.82622858e-02  3.80969943e-02
  1.88750680e-01  4.42355529e-02  8.61671317e-01  3.31455056e-01
  5.24605359e-01  1.31418151e-01  6.82526319e-01  9.22081356e-01
  4.01957952e-04]","[0.2315057  0.30169834 0.24296404 0.82232442 0.57830826 0.28467348
 0.23436686 0.2282038  0.2227699  0.25751447 0.23970976 0.2057975
 0.00409486]",0.0,combined,logit,21021101,3256.668495135641,24.473398883862046,4.849187261861571e-06,9.607010179523553e-07,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
plain logit with PCs,-1627.570947009752,3281.141894019503,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3']","[-5.19464769e+00 -4.08043202e-01  2.66857873e+00  2.12448960e+01
  1.73260901e+01 -6.44149136e+00  9.21024780e-01 -3.62999652e-01
  9.92030786e-01  4.01957952e-04  8.02037656e+00 -1.29984026e-01
  5.58165217e-01]","[1.14034659e+00 2.60704784e-01 8.37334148e-01 5.34975554e+00
 4.44875878e+00 1.28753642e+00 2.27865612e-01 2.58434585e-01
 2.58028994e-01 4.09485561e-03 1.96916495e+00 3.10400559e-01
 1.96197556e-01]",1.0,combined,logit,21021101,3256.668495135641,24.473398883862046,4.849187261861571e-06,9.607010179523553e-07,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
price,-1623.188682139015,3274.377364278031,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price']","[-2.52515543  0.07317819  0.73793353  9.7628953   8.44627156 -3.05053039
  0.55267958  0.14997305  1.16085933 -0.02277747  3.43978817 -0.54199845
  0.12422169  0.02027152]","[ 2.34430884  0.4183785   1.70332702 10.65348401  8.35351281  2.87959943
  0.37051265  0.47424344  0.29049061  0.01775213  4.03004054  0.44436367
  0.38485614  0.01299827]",0.003071452594526276,combined,combined,21021101,3256.668495135641,17.708869142390085,0.00014274730750816935,2.828050892396554e-05,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC1,-1622.642132495738,3273.284264991476,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc1']","[ -5.30248237   0.20095769  -0.86358077 -11.22820967  -8.31997972
  -6.35084284   0.65098449   0.23354215   0.95158774  -0.02976641
   2.54508713  -0.72236317   0.21533508  -7.53208201]","[2.38996585e+00 4.17139623e-01 2.23747397e+00 1.88783656e+01
 1.50072994e+01 2.86687766e+00 2.97050918e-01 4.20680894e-01
 2.99740015e-01 1.71552523e-02 3.50864604e+00 4.60723375e-01
 3.01885658e-01 4.48220452e+00]",0.001691289318569728,combined,combined,21021101,3256.668495135641,16.61576985583497,0.00024656499498018717,4.884844178567531e-05,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC2,-1623.711127130593,3275.422254261185,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc2']","[-1.20920807e+01 -7.98114385e-01  2.78660574e+00  2.06506066e+01
  1.62459492e+01 -1.32184187e+01  1.10234591e+00 -7.07245589e-01
  6.76163678e-01  9.25127458e-04  8.43727367e+00 -2.00782813e+00
  1.42571609e+00  2.15982887e+00]","[6.09544328e+00 4.21923331e-01 8.41910613e-01 5.42431311e+00
 4.62075691e+00 5.99106444e+00 2.68576011e-01 3.89508303e-01
 3.81978977e-01 4.23751968e-03 1.98953080e+00 1.69398213e+00
 7.61859728e-01 1.59446641e+00]",0.005462329471609981,combined,combined,21021101,3256.668495135641,18.753759125544093,8.465896377636109e-05,1.6772285392731743e-05,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC3,-1621.765376171461,3271.530752342921,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc3']","[-2.42575745e+01 -1.27058656e+00 -2.79350485e+00 -1.24530536e+01
 -1.33226086e+01 -2.80771216e+01  1.25176439e-01 -3.30488559e+00
 -1.74890529e+00  1.00051858e-03 -2.17330930e+00 -5.11316118e+00
  7.96332037e+00 -7.87410487e+00]","[1.18035505e+01 5.55363267e-01 2.62723095e+00 1.62578353e+01
 1.49733757e+01 1.35490324e+01 4.12996379e-01 1.93080783e+00
 1.60035482e+00 4.51390026e-03 4.89008552e+00 2.73750382e+00
 4.41631159e+00 4.63182083e+00]",0.0006555789727152919,combined,combined,21021101,3256.668495135641,14.862257207279981,0.0005925184159653306,0.00011738730938488968,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
price and PC1,-1621.501174456653,3273.002348913305,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc1']","[-6.34908418e+00  1.52815544e-01 -1.41750630e+00 -1.82229709e+01
 -1.36966986e+01 -7.60581702e+00  7.03033129e-01  2.47336459e-01
  8.68152031e-01 -2.87509083e-02  2.55711073e+00 -7.82234595e-01
  2.79688717e-01  8.23016062e-03 -9.17759036e+00]","[2.87175329e+00 4.61737141e-01 2.75160306e+00 2.32893445e+01
 1.85060439e+01 3.43733359e+00 3.21532944e-01 4.68348188e-01
 3.45834410e-01 1.99078005e-02 3.97939541e+00 5.17948974e-01
 3.35961733e-01 1.19811678e-02 5.41809615e+00]",0.0004936381533188384,combined,combined,21021101,3256.668495135641,16.33385377766399,0.00028388910005423666,5.6242939832969656e-05,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
price and PC2,-1623.188682139015,3274.377364278031,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc2']","[-2.52515543  0.07317819  0.73793353  9.7628953   8.44627156 -3.05053039
  0.55267958  0.14997305  1.16085933 -0.02277747  3.43978817 -0.54199845
  0.12422169  0.02027152  0.        ]","[5.09233657 0.402311   1.08823737 6.77487531 5.47689945 5.08600374
 0.29051165 0.40044633 0.34267069 0.00927793 2.57936158 1.35895236
 0.65260781 0.00787106 1.29333008]",0.003071452594526276,combined,combined,21021101,3256.668495135641,17.708869142390085,0.00014274730750816935,2.828050892396554e-05,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
price and PC3,-1621.765376171461,3271.530752342921,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc3']","[-2.42575745e+01 -1.27058656e+00 -2.79350485e+00 -1.24530536e+01
 -1.33226086e+01 -2.80771216e+01  1.25176439e-01 -3.30488559e+00
 -1.74890529e+00  1.00051858e-03 -2.17330930e+00 -5.11316118e+00
  7.96332037e+00 -7.87410487e+00  0.00000000e+00]","[3.79153840e+00 3.51137841e-01 1.58867237e+00 9.89335338e+00
 8.55006179e+00 4.30026692e+00 3.16545917e-01 5.97830935e-01
 5.90403008e-01 8.22702257e-03 3.36275756e+00 1.04990104e+00
 1.37561559e+00 7.35645531e-03 1.41889920e+00]",0.0006555789727152919,combined,combined,21021101,3256.668495135641,14.862257207279981,0.0005925184159653306,0.00011738730938488968,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC1 and PC2,-1622.133921247599,3274.267842495197,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc1' 'sd.combined_pc2']","[-1.39675461e+01  1.06038326e+00 -1.22355335e+01 -1.07035510e+02
 -8.44451203e+01 -1.59241431e+01  8.11825666e-01  1.48201983e+00
 -6.48735900e-02 -7.96664032e-02 -7.85468519e+00 -2.64893748e+00
  3.85501579e-01  3.05486127e+01  4.64342310e-01]","[7.49734448e+00 7.30560229e-01 6.77537743e+00 5.63466006e+01
 4.46231774e+01 8.67926683e+00 5.88429042e-01 8.55982784e-01
 8.13223700e-01 3.65714716e-02 7.21805887e+00 1.22996397e+00
 6.56288977e-01 1.41299429e+01 5.69579113e-01]",0.0009752095864403644,combined,combined,21021101,3256.668495135641,17.59934735955585,0.0001507822703722861,2.9872362689539237e-05,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC1 and PC3,-1620.283910410314,3270.567820820628,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc1' 'sd.combined_pc3']","[-1.58443124e+01  1.31178414e+00 -1.56674046e+01 -1.33906765e+02
 -1.06233149e+02 -1.78374872e+01  6.00642358e-01  1.61504774e+00
 -4.54505881e-01 -9.32684698e-02 -1.29475388e+01 -3.39084451e+00
  6.13660114e-01  3.52935061e+01  9.96684541e-01]","[7.67434243e+00 8.56599277e-01 7.83120770e+00 6.40648841e+01
 5.09384501e+01 8.90508529e+00 6.29476082e-01 9.66760642e-01
 9.14012812e-01 4.30440601e-02 9.18474506e+00 1.41390648e+00
 7.15441529e-01 1.52246847e+01 5.97052345e-01]",0.0001347559273151891,combined,combined,21021101,3256.668495135641,13.899325684987161,0.0009589584192246433,0.00018998489432833863,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
PC2 and PC3,-1619.225166729651,3268.450333459303,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.combined_pc2' 'sd.combined_pc3']","[-2.25043759e+01 -1.35683445e+00 -4.22060921e-01  3.16004179e-01
 -2.21335972e+00 -2.45642607e+01  6.49318000e-01 -2.12483337e+00
 -7.13112044e-01  1.50620977e-03  2.39130563e+00 -5.00586912e+00
  4.98985870e+00 -2.69288915e+00  3.95740555e+00]","[1.00709788e+01 5.95644680e-01 1.76241320e+00 1.16225177e+01
 1.07443632e+01 1.05496131e+01 3.01334344e-01 1.08613830e+00
 9.39712136e-01 5.03524596e-03 3.40307702e+00 2.74738420e+00
 2.48034054e+00 1.69286663e+00 2.21381878e+00]",4.397619769196072e-05,combined,combined,21021101,3256.668495135641,11.78183832366176,0.0027644345660419243,0.0005476783960369499,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
"price, PC1, and PC2",-1620.090849561624,3272.181699123249,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc1' 'sd.combined_pc2']","[-2.52217712e+01 -1.11718862e+00 -5.16880918e-02 -3.59608829e+00
 -4.47202696e+00 -2.51560632e+01  1.06263662e+00 -8.52581058e-01
 -6.84910120e-02 -2.87942607e-02  2.51656674e+00 -7.01580992e+00
  2.94744476e+00  2.23053628e-02 -3.23946824e+00 -6.72637221e+00]","[1.23159484e+01 7.21606591e-01 1.91100498e+00 1.45976950e+01
 1.24135212e+01 1.19372816e+01 3.98574417e-01 5.98816491e-01
 7.15767567e-01 1.82414587e-02 4.02117858e+00 3.77192352e+00
 1.53810744e+00 1.37422027e-02 1.81847594e+00 3.63438555e+00]",0.0001098031676735335,combined,combined,21021101,3256.668495135641,15.513203987607994,0.0004279081476091467,8.477540065969704e-05,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
"price, PC1, and PC3",-1620.283910410314,3270.567820820628,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_2' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'combined_pc1' 'combined_pc2' 'combined_pc3'
 'sd.price' 'sd.combined_pc1' 'sd.combined_pc3']","[-1.58443124e+01  1.31178414e+00 -1.56674046e+01 -1.33906765e+02
 -1.06233149e+02 -1.78374872e+01  6.00642358e-01  1.61504774e+00
 -4.54505881e-01 -9.32684698e-02 -1.29475388e+01 -3.39084451e+00
  6.13660114e-01  3.52935061e+01  9.96684541e-01  0.00000000e+00]","[ 3.53807774  0.50550476  2.74339915 17.33568456 13.83366009  4.27268027
  0.53605081  0.7042316   0.36470796  0.02829265  6.26220671  0.7100138
  0.65773358  0.02107735  0.92603407  0.50036943]",0.0001347559273151891,combined,combined,21021101,3256.668495135641,13.899325684987161,0.0009589584192246433,0.00018998489432833863,21021101,Office Products,Office Electronics,Printers & Accessories,Printer Parts & Accessories,741.0,15.0,59.9017448425293,75.0,3220.0,9.0
