choice_id,respondent_id,choice_number,product_id,choice,price,position,product_id_3,product_id_8,product_id_9,product_id_21,product_id_23,product_id_29,product_id_45,product_id_46,product_id_47
11,11,1,29,0,4,9,0,0,0,0,0,1,0,0,0
11,11,1,45,0,3,1,0,0,0,0,0,0,1,0,0
11,11,1,46,0,5,4,0,0,0,0,0,0,0,1,0
11,11,1,47,0,4,5,0,0,0,0,0,0,0,0,1
12,12,1,3,0,7,6,1,0,0,0,0,0,0,0,0
12,12,1,4,0,5,3,0,0,0,0,0,0,0,0,0
12,12,1,8,0,6,7,0,1,0,0,0,0,0,0,0
12,12,1,9,1,6,8,0,0,1,0,0,0,0,0,0
12,12,1,21,0,6,4,0,0,0,1,0,0,0,0,0
12,12,1,23,0,5,1,0,0,0,0,1,0,0,0,0
12,12,1,29,0,3,2,0,0,0,0,0,1,0,0,0
12,12,1,45,0,3,5,0,0,0,0,0,0,1,0,0
12,12,1,46,0,6,9,0,0,0,0,0,0,0,1,0
12,12,1,47,0,5,10,0,0,0,0,0,0,0,0,1
13,13,1,3,0,6,8,1,0,0,0,0,0,0,0,0
13,13,1,4,1,4,2,0,0,0,0,0,0,0,0,0
13,13,1,8,0,7,6,0,1,0,0,0,0,0,0,0
13,13,1,9,0,5,9,0,0,1,0,0,0,0,0,0
13,13,1,21,0,7,4,0,0,0,1,0,0,0,0,0
13,13,1,23,0,4,5,0,0,0,0,1,0,0,0,0
13,13,1,29,0,3,7,0,0,0,0,0,1,0,0,0
13,13,1,45,0,7,10,0,0,0,0,0,0,1,0,0
13,13,1,46,0,4,1,0,0,0,0,0,0,0,1,0
13,13,1,47,0,4,3,0,0,0,0,0,0,0,0,1
14,14,1,3,1,3,6,1,0,0,0,0,0,0,0,0
14,14,1,4,0,4,10,0,0,0,0,0,0,0,0,0
14,14,1,8,0,6,8,0,1,0,0,0,0,0,0,0
14,14,1,9,0,7,7,0,0,1,0,0,0,0,0,0
14,14,1,21,0,6,5,0,0,0,1,0,0,0,0,0
14,14,1,23,0,5,9,0,0,0,0,1,0,0,0,0
14,14,1,29,0,5,2,0,0,0,0,0,1,0,0,0
14,14,1,45,0,6,4,0,0,0,0,0,0,1,0,0
14,14,1,46,0,4,3,0,0,0,0,0,0,0,1,0
14,14,1,47,0,4,1,0,0,0,0,0,0,0,0,1
15,15,1,3,0,6,6,1,0,0,0,0,0,0,0,0
15,15,1,4,0,6,2,0,0,0,0,0,0,0,0,0
15,15,1,8,0,5,3,0,1,0,0,0,0,0,0,0
15,15,1,9,1,5,1,0,0,1,0,0,0,0,0,0
15,15,1,21,0,4,5,0,0,0,1,0,0,0,0,0
15,15,1,23,0,5,10,0,0,0,0,1,0,0,0,0
15,15,1,29,0,3,7,0,0,0,0,0,1,0,0,0
15,15,1,45,0,3,8,0,0,0,0,0,0,1,0,0
15,15,1,46,0,5,4,0,0,0,0,0,0,0,1,0
15,15,1,47,0,5,9,0,0,0,0,0,0,0,0,1
16,16,1,3,1,4,5,1,0,0,0,0,0,0,0,0
16,16,1,4,0,3,8,0,0,0,0,0,0,0,0,0
16,16,1,8,0,4,9,0,1,0,0,0,0,0,0,0
16,16,1,9,0,5,6,0,0,1,0,0,0,0,0,0
16,16,1,21,0,6,10,0,0,0,1,0,0,0,0,0
16,16,1,23,0,6,7,0,0,0,0,1,0,0,0,0
16,16,1,29,0,4,1,0,0,0,0,0,1,0,0,0
16,16,1,45,0,5,3,0,0,0,0,0,0,1,0,0
16,16,1,46,0,5,2,0,0,0,0,0,0,0,1,0
16,16,1,47,0,4,4,0,0,0,0,0,0,0,0,1
17,17,1,3,1,4,8,1,0,0,0,0,0,0,0,0
17,17,1,4,0,5,10,0,0,0,0,0,0,0,0,0
17,17,1,8,0,3,5,0,1,0,0,0,0,0,0,0
17,17,1,9,0,5,1,0,0,1,0,0,0,0,0,0
17,17,1,21,0,4,3,0,0,0,1,0,0,0,0,0
17,17,1,23,0,5,7,0,0,0,0,1,0,0,0,0
17,17,1,29,0,4,6,0,0,0,0,0,1,0,0,0
17,17,1,45,0,7,2,0,0,0,0,0,0,1,0,0
17,17,1,46,0,3,4,0,0,0,0,0,0,0,1,0
17,17,1,47,0,3,9,0,0,0,0,0,0,0,0,1
18,18,1,3,0,3,8,1,0,0,0,0,0,0,0,0
18,18,1,4,1,5,2,0,0,0,0,0,0,0,0,0
18,18,1,8,0,3,7,0,1,0,0,0,0,0,0,0
18,18,1,9,0,5,5,0,0,1,0,0,0,0,0,0
18,18,1,21,0,7,9,0,0,0,1,0,0,0,0,0
18,18,1,23,0,7,4,0,0,0,0,1,0,0,0,0
18,18,1,29,0,6,1,0,0,0,0,0,1,0,0,0
18,18,1,45,0,3,10,0,0,0,0,0,0,1,0,0
18,18,1,46,0,6,3,0,0,0,0,0,0,0,1,0
18,18,1,47,0,5,6,0,0,0,0,0,0,0,0,1
19,19,1,3,0,3,5,1,0,0,0,0,0,0,0,0
19,19,1,4,0,3,3,0,0,0,0,0,0,0,0,0
19,19,1,8,0,7,6,0,1,0,0,0,0,0,0,0
19,19,1,9,1,7,4,0,0,1,0,0,0,0,0,0
19,19,1,21,0,6,2,0,0,0,1,0,0,0,0,0
19,19,1,23,0,6,8,0,0,0,0,1,0,0,0,0
19,19,1,29,0,3,7,0,0,0,0,0,1,0,0,0
19,19,1,45,0,7,1,0,0,0,0,0,0,1,0,0
19,19,1,46,0,7,9,0,0,0,0,0,0,0,1,0
19,19,1,47,0,6,10,0,0,0,0,0,0,0,0,1
20,20,1,3,0,7,4,1,0,0,0,0,0,0,0,0
20,20,1,4,0,4,7,0,0,0,0,0,0,0,0,0
20,20,1,8,1,7,3,0,1,0,0,0,0,0,0,0
20,20,1,9,0,7,2,0,0,1,0,0,0,0,0,0
20,20,1,21,0,3,8,0,0,0,1,0,0,0,0,0
20,20,1,23,0,7,10,0,0,0,0,1,0,0,0,0
20,20,1,29,0,5,5,0,0,0,0,0,1,0,0,0
20,20,1,45,0,3,6,0,0,0,0,0,0,1,0,0
20,20,1,46,0,7,1,0,0,0,0,0,0,0,1,0
20,20,1,47,0,6,9,0,0,0,0,0,0,0,0,1
21,21,1,3,0,5,8,1,0,0,0,0,0,0,0,0
21,21,1,4,0,3,10,0,0,0,0,0,0,0,0,0
21,21,1,8,0,6,2,0,1,0,0,0,0,0,0,0
21,21,1,9,0,4,5,0,0,1,0,0,0,0,0,0
21,21,1,21,0,7,3,0,0,0,1,0,0,0,0,0
21,21,1,23,0,4,9,0,0,0,0,1,0,0,0,0
21,21,1,29,0,3,1,0,0,0,0,0,1,0,0,0
21,21,1,45,0,5,6,0,0,0,0,0,0,1,0,0
21,21,1,46,0,7,4,0,0,0,0,0,0,0,1,0
21,21,1,47,1,5,7,0,0,0,0,0,0,0,0,1
22,22,1,3,1,7,5,1,0,0,0,0,0,0,0,0
22,22,1,4,0,6,6,0,0,0,0,0,0,0,0,0
22,22,1,8,0,4,9,0,1,0,0,0,0,0,0,0
22,22,1,9,0,5,2,0,0,1,0,0,0,0,0,0
22,22,1,21,0,6,1,0,0,0,1,0,0,0,0,0
22,22,1,23,0,4,8,0,0,0,0,1,0,0,0,0
22,22,1,29,0,7,7,0,0,0,0,0,1,0,0,0
22,22,1,45,0,4,4,0,0,0,0,0,0,1,0,0
22,22,1,46,0,3,3,0,0,0,0,0,0,0,1,0
22,22,1,47,0,5,10,0,0,0,0,0,0,0,0,1
23,23,1,3,1,3,2,1,0,0,0,0,0,0,0,0
23,23,1,4,0,6,5,0,0,0,0,0,0,0,0,0
23,23,1,8,0,7,4,0,1,0,0,0,0,0,0,0
23,23,1,9,0,4,8,0,0,1,0,0,0,0,0,0
23,23,1,21,0,6,3,0,0,0,1,0,0,0,0,0
23,23,1,23,0,3,1,0,0,0,0,1,0,0,0,0
23,23,1,29,0,7,6,0,0,0,0,0,1,0,0,0
23,23,1,45,0,3,7,0,0,0,0,0,0,1,0,0
23,23,1,46,0,7,10,0,0,0,0,0,0,0,1,0
23,23,1,47,0,6,9,0,0,0,0,0,0,0,0,1
24,24,1,3,0,5,3,1,0,0,0,0,0,0,0,0
24,24,1,4,0,3,2,0,0,0,0,0,0,0,0,0
24,24,1,8,0,4,5,0,1,0,0,0,0,0,0,0
24,24,1,9,0,4,6,0,0,1,0,0,0,0,0,0
24,24,1,21,0,5,9,0,0,0,1,0,0,0,0,0
24,24,1,23,0,3,8,0,0,0,0,1,0,0,0,0
24,24,1,29,0,7,7,0,0,0,0,0,1,0,0,0
24,24,1,45,0,7,10,0,0,0,0,0,0,1,0,0
24,24,1,46,0,6,1,0,0,0,0,0,0,0,1,0
24,24,1,47,1,5,4,0,0,0,0,0,0,0,0,1
25,25,1,3,0,4,7,1,0,0,0,0,0,0,0,0
25,25,1,4,0,5,6,0,0,0,0,0,0,0,0,0
25,25,1,8,1,3,9,0,1,0,0,0,0,0,0,0
25,25,1,9,0,7,5,0,0,1,0,0,0,0,0,0
25,25,1,21,0,5,1,0,0,0,1,0,0,0,0,0
25,25,1,23,0,4,3,0,0,0,0,1,0,0,0,0
25,25,1,29,0,7,2,0,0,0,0,0,1,0,0,0
25,25,1,45,0,7,10,0,0,0,0,0,0,1,0,0
25,25,1,46,0,3,4,0,0,0,0,0,0,0,1,0
25,25,1,47,0,4,8,0,0,0,0,0,0,0,0,1
26,26,1,3,0,5,10,1,0,0,0,0,0,0,0,0
26,26,1,4,0,7,6,0,0,0,0,0,0,0,0,0
26,26,1,8,0,7,1,0,1,0,0,0,0,0,0,0
26,26,1,9,0,7,9,0,0,1,0,0,0,0,0,0
26,26,1,21,0,4,5,0,0,0,1,0,0,0,0,0
26,26,1,23,0,7,3,0,0,0,0,1,0,0,0,0
26,26,1,29,1,5,4,0,0,0,0,0,1,0,0,0
26,26,1,45,0,5,2,0,0,0,0,0,0,1,0,0
26,26,1,46,0,6,7,0,0,0,0,0,0,0,1,0
26,26,1,47,0,3,8,0,0,0,0,0,0,0,0,1
27,27,1,3,0,3,6,1,0,0,0,0,0,0,0,0
27,27,1,4,0,5,2,0,0,0,0,0,0,0,0,0
27,27,1,8,0,5,8,0,1,0,0,0,0,0,0,0
27,27,1,9,0,6,4,0,0,1,0,0,0,0,0,0
27,27,1,21,0,6,9,0,0,0,1,0,0,0,0,0
27,27,1,23,0,4,3,0,0,0,0,1,0,0,0,0
27,27,1,29,1,7,5,0,0,0,0,0,1,0,0,0
27,27,1,45,0,5,1,0,0,0,0,0,0,1,0,0
27,27,1,46,0,4,7,0,0,0,0,0,0,0,1,0
27,27,1,47,0,5,10,0,0,0,0,0,0,0,0,1
28,28,1,3,0,6,4,1,0,0,0,0,0,0,0,0
28,28,1,4,1,5,8,0,0,0,0,0,0,0,0,0
28,28,1,8,0,4,5,0,1,0,0,0,0,0,0,0
28,28,1,9,0,5,1,0,0,1,0,0,0,0,0,0
28,28,1,21,0,4,6,0,0,0,1,0,0,0,0,0
28,28,1,23,0,6,3,0,0,0,0,1,0,0,0,0
28,28,1,29,0,5,2,0,0,0,0,0,1,0,0,0
28,28,1,45,0,3,9,0,0,0,0,0,0,1,0,0
28,28,1,46,0,6,10,0,0,0,0,0,0,0,1,0
28,28,1,47,0,6,7,0,0,0,0,0,0,0,0,1
29,29,1,3,0,7,2,1,0,0,0,0,0,0,0,0
29,29,1,4,0,5,3,0,0,0,0,0,0,0,0,0
29,29,1,8,0,7,4,0,1,0,0,0,0,0,0,0
29,29,1,9,0,5,5,0,0,1,0,0,0,0,0,0
29,29,1,21,0,5,8,0,0,0,1,0,0,0,0,0
29,29,1,23,0,3,9,0,0,0,0,1,0,0,0,0
29,29,1,29,0,4,7,0,0,0,0,0,1,0,0,0
29,29,1,45,1,6,1,0,0,0,0,0,0,1,0,0
29,29,1,46,0,3,6,0,0,0,0,0,0,0,1,0
29,29,1,47,0,6,10,0,0,0,0,0,0,0,0,1
30,30,1,3,0,3,1,1,0,0,0,0,0,0,0,0
30,30,1,4,0,6,4,0,0,0,0,0,0,0,0,0
30,30,1,8,0,6,6,0,1,0,0,0,0,0,0,0
30,30,1,9,0,3,9,0,0,1,0,0,0,0,0,0
30,30,1,21,0,5,2,0,0,0,1,0,0,0,0,0
30,30,1,23,0,4,5,0,0,0,0,1,0,0,0,0
30,30,1,29,0,4,3,0,0,0,0,0,1,0,0,0
30,30,1,45,0,3,10,0,0,0,0,0,0,1,0,0
30,30,1,46,1,6,8,0,0,0,0,0,0,0,1,0
30,30,1,47,0,3,7,0,0,0,0,0,0,0,0,1
31,31,1,3,1,6,6,1,0,0,0,0,0,0,0,0
31,31,1,4,0,7,4,0,0,0,0,0,0,0,0,0
31,31,1,8,0,6,8,0,1,0,0,0,0,0,0,0
31,31,1,9,0,7,3,0,0,1,0,0,0,0,0,0
31,31,1,21,0,6,1,0,0,0,1,0,0,0,0,0
31,31,1,23,0,5,5,0,0,0,0,1,0,0,0,0
31,31,1,29,0,6,2,0,0,0,0,0,1,0,0,0
31,31,1,45,0,3,10,0,0,0,0,0,0,1,0,0
31,31,1,46,0,7,7,0,0,0,0,0,0,0,1,0
31,31,1,47,0,3,9,0,0,0,0,0,0,0,0,1
32,32,1,3,0,7,9,1,0,0,0,0,0,0,0,0
32,32,1,4,0,3,1,0,0,0,0,0,0,0,0,0
32,32,1,8,0,4,2,0,1,0,0,0,0,0,0,0
32,32,1,9,1,4,3,0,0,1,0,0,0,0,0,0
32,32,1,21,0,5,7,0,0,0,1,0,0,0,0,0
32,32,1,23,0,4,6,0,0,0,0,1,0,0,0,0
32,32,1,29,0,4,4,0,0,0,0,0,1,0,0,0
32,32,1,45,0,3,10,0,0,0,0,0,0,1,0,0
32,32,1,46,0,5,8,0,0,0,0,0,0,0,1,0
32,32,1,47,0,5,5,0,0,0,0,0,0,0,0,1
33,33,1,3,0,7,3,1,0,0,0,0,0,0,0,0
33,33,1,4,0,4,5,0,0,0,0,0,0,0,0,0
33,33,1,8,0,4,10,0,1,0,0,0,0,0,0,0
33,33,1,9,0,6,9,0,0,1,0,0,0,0,0,0
33,33,1,21,0,7,6,0,0,0,1,0,0,0,0,0
33,33,1,23,0,5,7,0,0,0,0,1,0,0,0,0
33,33,1,29,0,5,4,0,0,0,0,0,1,0,0,0
33,33,1,45,0,6,2,0,0,0,0,0,0,1,0,0
33,33,1,46,0,4,8,0,0,0,0,0,0,0,1,0
33,33,1,47,1,6,1,0,0,0,0,0,0,0,0,1
34,34,1,3,1,3,9,1,0,0,0,0,0,0,0,0
34,34,1,4,0,5,3,0,0,0,0,0,0,0,0,0
34,34,1,8,0,6,7,0,1,0,0,0,0,0,0,0
34,34,1,9,0,4,8,0,0,1,0,0,0,0,0,0
34,34,1,21,0,6,6,0,0,0,1,0,0,0,0,0
34,34,1,23,0,4,10,0,0,0,0,1,0,0,0,0
34,34,1,29,0,7,5,0,0,0,0,0,1,0,0,0
34,34,1,45,0,5,1,0,0,0,0,0,0,1,0,0
34,34,1,46,0,6,2,0,0,0,0,0,0,0,1,0
34,34,1,47,0,5,4,0,0,0,0,0,0,0,0,1
35,35,1,3,0,5,6,1,0,0,0,0,0,0,0,0
35,35,1,4,0,3,8,0,0,0,0,0,0,0,0,0
35,35,1,8,0,5,10,0,1,0,0,0,0,0,0,0
35,35,1,9,0,4,1,0,0,1,0,0,0,0,0,0
35,35,1,21,0,3,5,0,0,0,1,0,0,0,0,0
35,35,1,23,0,4,4,0,0,0,0,1,0,0,0,0
35,35,1,29,0,4,2,0,0,0,0,0,1,0,0,0
35,35,1,45,1,3,3,0,0,0,0,0,0,1,0,0
35,35,1,46,0,6,7,0,0,0,0,0,0,0,1,0
35,35,1,47,0,6,9,0,0,0,0,0,0,0,0,1
36,36,1,3,1,3,3,1,0,0,0,0,0,0,0,0
36,36,1,4,0,4,2,0,0,0,0,0,0,0,0,0
36,36,1,8,0,6,8,0,1,0,0,0,0,0,0,0
36,36,1,9,0,4,4,0,0,1,0,0,0,0,0,0
36,36,1,21,0,7,9,0,0,0,1,0,0,0,0,0
36,36,1,23,0,3,10,0,0,0,0,1,0,0,0,0
36,36,1,29,0,6,6,0,0,0,0,0,1,0,0,0
36,36,1,45,0,3,5,0,0,0,0,0,0,1,0,0
36,36,1,46,0,3,7,0,0,0,0,0,0,0,1,0
36,36,1,47,0,5,1,0,0,0,0,0,0,0,0,1
37,37,1,3,0,6,5,1,0,0,0,0,0,0,0,0
37,37,1,4,0,4,4,0,0,0,0,0,0,0,0,0
37,37,1,8,0,6,9,0,1,0,0,0,0,0,0,0
37,37,1,9,0,7,8,0,0,1,0,0,0,0,0,0
37,37,1,21,1,6,6,0,0,0,1,0,0,0,0,0
37,37,1,23,0,5,10,0,0,0,0,1,0,0,0,0
37,37,1,29,0,6,7,0,0,0,0,0,1,0,0,0
37,37,1,45,0,7,2,0,0,0,0,0,0,1,0,0
37,37,1,46,0,7,3,0,0,0,0,0,0,0,1,0
37,37,1,47,0,6,1,0,0,0,0,0,0,0,0,1
38,38,1,3,0,6,2,1,0,0,0,0,0,0,0,0
38,38,1,4,0,4,5,0,0,0,0,0,0,0,0,0
38,38,1,8,0,3,6,0,1,0,0,0,0,0,0,0
38,38,1,9,0,5,7,0,0,1,0,0,0,0,0,0
38,38,1,21,0,5,3,0,0,0,1,0,0,0,0,0
38,38,1,23,0,4,8,0,0,0,0,1,0,0,0,0
38,38,1,29,0,3,9,0,0,0,0,0,1,0,0,0
38,38,1,45,0,3,10,0,0,0,0,0,0,1,0,0
38,38,1,46,0,3,4,0,0,0,0,0,0,0,1,0
38,38,1,47,1,4,1,0,0,0,0,0,0,0,0,1
39,39,1,3,0,7,3,1,0,0,0,0,0,0,0,0
39,39,1,4,1,5,9,0,0,0,0,0,0,0,0,0
39,39,1,8,0,3,5,0,1,0,0,0,0,0,0,0
39,39,1,9,0,3,1,0,0,1,0,0,0,0,0,0
39,39,1,21,0,6,6,0,0,0,1,0,0,0,0,0
39,39,1,23,0,3,7,0,0,0,0,1,0,0,0,0
39,39,1,29,0,3,10,0,0,0,0,0,1,0,0,0
39,39,1,45,0,4,4,0,0,0,0,0,0,1,0,0
39,39,1,46,0,6,2,0,0,0,0,0,0,0,1,0
39,39,1,47,0,7,8,0,0,0,0,0,0,0,0,1
40,40,1,3,1,3,9,1,0,0,0,0,0,0,0,0
40,40,1,4,0,7,1,0,0,0,0,0,0,0,0,0
40,40,1,8,0,4,4,0,1,0,0,0,0,0,0,0
40,40,1,9,0,6,5,0,0,1,0,0,0,0,0,0
40,40,1,21,0,3,2,0,0,0,1,0,0,0,0,0
40,40,1,23,0,4,6,0,0,0,0,1,0,0,0,0
40,40,1,29,0,4,3,0,0,0,0,0,1,0,0,0
40,40,1,45,0,4,10,0,0,0,0,0,0,1,0,0
40,40,1,46,0,4,7,0,0,0,0,0,0,0,1,0
40,40,1,47,0,5,8,0,0,0,0,0,0,0,0,1
41,41,1,3,0,4,7,1,0,0,0,0,0,0,0,0
41,41,1,4,0,7,2,0,0,0,0,0,0,0,0,0
41,41,1,8,0,6,5,0,1,0,0,0,0,0,0,0
41,41,1,9,1,5,1,0,0,1,0,0,0,0,0,0
41,41,1,21,0,3,4,0,0,0,1,0,0,0,0,0
41,41,1,23,0,6,8,0,0,0,0,1,0,0,0,0
41,41,1,29,0,3,6,0,0,0,0,0,1,0,0,0
41,41,1,45,0,4,10,0,0,0,0,0,0,1,0,0
41,41,1,46,0,7,3,0,0,0,0,0,0,0,1,0
41,41,1,47,0,6,9,0,0,0,0,0,0,0,0,1
42,42,1,3,0,7,2,1,0,0,0,0,0,0,0,0
42,42,1,4,1,7,9,0,0,0,0,0,0,0,0,0
42,42,1,8,0,5,5,0,1,0,0,0,0,0,0,0
42,42,1,9,0,5,10,0,0,1,0,0,0,0,0,0
42,42,1,21,0,6,7,0,0,0,1,0,0,0,0,0
42,42,1,23,0,6,8,0,0,0,0,1,0,0,0,0
42,42,1,29,0,3,6,0,0,0,0,0,1,0,0,0
42,42,1,45,0,7,4,0,0,0,0,0,0,1,0,0
42,42,1,46,0,7,3,0,0,0,0,0,0,0,1,0
42,42,1,47,0,3,1,0,0,0,0,0,0,0,0,1
43,43,1,3,0,7,9,1,0,0,0,0,0,0,0,0
43,43,1,4,0,7,8,0,0,0,0,0,0,0,0,0
43,43,1,8,0,6,5,0,1,0,0,0,0,0,0,0
43,43,1,9,0,5,4,0,0,1,0,0,0,0,0,0
43,43,1,21,0,6,6,0,0,0,1,0,0,0,0,0
43,43,1,23,0,5,3,0,0,0,0,1,0,0,0,0
43,43,1,29,0,3,2,0,0,0,0,0,1,0,0,0
43,43,1,45,1,6,1,0,0,0,0,0,0,1,0,0
43,43,1,46,0,4,7,0,0,0,0,0,0,0,1,0
43,43,1,47,0,3,10,0,0,0,0,0,0,0,0,1
44,44,1,3,0,7,1,1,0,0,0,0,0,0,0,0
44,44,1,4,0,5,6,0,0,0,0,0,0,0,0,0
